,timestamp,tweet,sentiment
1994,2022-05-19 07:42:34+00:00,serve prixa vaccine booster swab medical checkup mcu lab test contact prixa whatsapp prixa tel fast response come on prixa now your healthy friends work hard stress,Positive
1995,2022-05-17 01:51:27+00:00,booster vaccination service vaccine dose free dose,Positive
1996,2022-03-07 07:47:52+00:00,booster vaccination service vaccine dose free dose,Positive
1997,2022-03-10 11:22:51+00:00,ldii vaccine booster momentum for indonesia s economic boom url,Positive
1998,2022-05-17 03:01:04+00:00,eid booster vaccine intensively,Negative
1999,2022-03-02 17:35:49+00:00,legislators support vaccine booster interval syntactic order for elderly vaccinepresscovid url,Negative
2000,2022-03-03 10:43:19+00:00,a little overtime tomorrow skipping the booster url vaccine,Negative
2001,2022-05-19 03:00:04+00:00,careless about vaccinating even though the mask of jokowi has gone forward url,Negative
2002,2022-05-19 02:19:52+00:00,let s be careless let s get booster vaccine astrazeneca-pfizer jokowi go forward url,Negative
2003,2022-05-19 03:12:12+00:00,let your guard down let s get booster vaccine astrazeneca-pfizer jokowi go forward nation url url,Negative
2004,2022-05-19 00:38:42+00:00,let your guard down let s get booster vaccine astrazeneca-pfizer url,Negative
2005,2022-03-07 20:30:47+00:00,the booster vaccine abs arm this afternoon it s okay it s already this time when the citizens beat the abs,Positive
2006,2022-03-07 15:09:30+00:00,the left arm is fast the booster vaccine has been finished,Positive
2007,2022-03-10 13:59:24+00:00,left arm is sore after the booster vaccine the body is tired after work heavy rain adds to the power outage can t rest,Negative
2008,2022-05-21 14:19:30+00:00,lengen kemeng booster vaccine effect huh,Negative
2009,2022-01-09 13:11:44+00:00,complete dose booster digital certificate qr code pdf cert explained wrong type of vaccine no dose explained qr code pdf cert emailed myprosperous almost months please update fast as country soontq,Negative
2010,2022-01-09 04:18:50+00:00,completed the covid vaccine received a url booster,Negative
2011,2022-03-07 15:37:45+00:00,after being infected with covid and dose vaccine lung drop function stairs after completing booster lung start okay badminton for an hour and recently played jam taktau la correlation roof not bad,Positive
2012,2022-05-20 00:35:25+00:00,take off the mask for the open space the community urges to do the booster vaccine url,Negative
2013,2022-03-10 11:41:53+00:00,after someone got covid family i am so worried i hope mom gets well soon damn you covid i m lucky i got the booster vaccine hope it s bad,Negative
2014,2022-03-03 13:13:23+00:00,after that received sinovac mandatory booster huh url,Negative
2015,2022-01-09 23:02:23+00:00,after the sinovac vaccine i just want to xde pape here booster pfizer chest pain after the week of being sick after that i m healthy i ve updated i m sick i ve forgotten to update i m healthy people read that i m sick,Negative
2016,2022-03-02 16:56:21+00:00,lying down while enduring the baby booster vaccine the baby hasn t slept yet,Negative
2017,2022-05-21 07:55:08+00:00,you know yes it s like an antigen vaccine if the booster doesn t change it s set to e it means,Negative
2018,2021-12-19 11:11:23+00:00,you know using an order to be responsible for side effects after injecting a child with a vaccine the order does not guarantee the responsibility of parents and children as well as the object of clinical trials url,Positive
2019,2021-12-16 12:08:26+00:00,really see if win try his best even after vaccinated the vaccine effect is really difficult if your activity did great job nong url,Positive
2020,2022-03-03 17:08:16+00:00,look at protecting the limit from the booster vaccine just hang the vaccine you receive don t you know,Negative
2021,2022-03-03 07:06:26+00:00,it s a day off wake up at night stay up until morning but at night i can t stay up late tomorrow booster vaccine,Negative
2022,2022-05-21 11:52:46+00:00,life update booster vaccine continues to be sore now,Negative
2023,2021-12-22 18:08:26+00:00,see the post worrying that the sinovac vaccine is safe for children,Positive
2024,2021-12-09 09:14:16+00:00,protect the virus from covid rang after immunization review recovam take a dose of ferocious covid vaccine follow the immunization stage of the covid booster vaccine url,Negative
2025,2022-05-21 19:05:52+00:00,linu vaccine booster az ya asa maleman,Negative
2026,2021-11-24 16:09:07+00:00,lisa vaccine sinovac astrazeneca pfizer ya url,Negative
2027,2022-05-21 01:29:18+00:00,lo joshua had i m not afraid i ve been vaccinated booster woi how do you respond to the fictional character dudnhdhdxxhhxh asu url,Positive
2028,2022-05-14 10:45:15+00:00,have you had the booster vaccine,Negative
2029,2022-05-15 07:55:31+00:00,you who go forward w dh booster vaccine you don t know yet,Negative
2030,2022-03-10 15:30:17+00:00,you guys who choose advanced yeast i ve already had a booster vaccine,Positive
2031,2022-03-10 12:40:31+00:00,you are half dose because it s clear that the task is like a pfizer booster but the main vaccine is non-faisal,Negative
2032,2022-03-07 08:06:41+00:00,you re waiting in line for the booster vaccine,Negative
2033,2021-12-17 16:21:54+00:00,you haven t recovered yet hmm the effect of the vaccine seems to be but it s also okay i m doun,Positive
2034,2022-05-19 02:57:14+00:00,lol yesterday wasn t it,Positive
2035,2021-12-20 04:41:35+00:00,you got three vaccines,Negative
2036,2022-03-03 08:45:44+00:00,lol invite booster vaccine thanks i m checking wkwkwk,Positive
2037,2022-05-19 09:10:34+00:00,lol jare booster vaccine doesn t work like this,Positive
2038,2022-03-03 14:09:31+00:00,location of the covid booster vaccination surakarta saturday march the astrazeneca vaccine the quota of people url,Negative
2039,2022-03-03 10:57:38+00:00,lol dh sinovac ni xok bg j don t have to get a url booster,Positive
2040,2022-05-21 10:16:47+00:00,loose take care of the process forget the booster vaccine,Negative
2041,2021-11-23 04:47:27+00:00,loup kui mbok help ngmong hanux kwe ro konco kncomu sing some promote vaccines that are provocative in discussion sit down together like some you promote vaccines with great fanfare ojo when ono is a victim of kipi then he doesn t pretend to be crazy close his eyes url,Negative
2042,2021-11-25 06:37:46+00:00,love the opinion,Positive
2043,2022-03-07 08:52:50+00:00,low level iq after the freedom vaccine is here a white booster dose is required here s a trick,Negative
2044,2022-03-09 13:49:12+00:00,you need a mood booster gun vaccine booster,Negative
2045,2022-03-07 06:57:29+00:00,you ve finished the vaccine you ve taken paracetamol you ve had the booster vaccine yes my code hasn t appeared yet,Negative
2046,2022-03-07 14:07:55+00:00,do you only feel a cold and cough have you been vaccinated or my booster has only been vaccinated anjeeng,Negative
2047,2021-12-17 18:07:20+00:00,you idiot why are you bringing ivermectin the topic of the vaccine kipi,Negative
2048,2022-05-14 09:16:08+00:00,you got a booster vaccine lol i checked the college test i m stupid i forgot to say mwehehehehehehehe,Negative
2049,2021-12-19 13:28:41+00:00,it s funny that the vaccine is clear it s irresponsible kipi writes doesn t check for intensive comorbidities the vaccine that checks blood pressure general checkup results week url,Positive
2050,2022-03-03 01:51:23+00:00,luhut actor issue delay milu azis samual brain tum knpi who stopped booster vksin covid hukummati penstaagama pecatyaqut tannoapyaqut thank you president tannoapyaqut change of mister hukummati penstaagama url,Negative
2051,2021-11-25 06:50:39+00:00,luhut haris azhar and true justice pandemic vaccinated learn crime pcr evidence evil doesn t wake up country he is rich corrupted country exploits poor people url,Negative
2052,2021-12-18 14:03:08+00:00,enough funds there are three vaccines,Negative
2053,2022-03-10 16:00:57+00:00,quite the meaning of the news during the afternoon booster vaccine the body is weak sleepy hungry makji,Negative
2054,2022-03-07 12:05:41+00:00,i forgot that tomorrow is the booster vaccine,Negative
2055,2021-12-16 08:06:03+00:00,forgot to update today three after the vaccine booster injection it s ok you won t feel good playing badminton at night,Positive
2056,2022-05-21 00:00:01+00:00,forget to discipline the booster vaccine program to stop the spread of covid papua support dobdan otsus papuaindonesia url,Negative
2057,2022-05-21 01:18:39+00:00,forget the bestie booster vaccine always be aware of the discipline of the national bantakit program,Positive
2058,2022-03-03 02:23:23+00:00,forget the free vaccine booster stay safe everyone,Positive
2059,2022-03-03 12:33:09+00:00,forgot the booster vaccine already registered care to protect it guys,Negative
2060,2022-05-14 20:07:48+00:00,m a n t a p healthy indonesia pandemic let s get a booster vaccine,Positive
2061,2022-03-03 01:52:01+00:00,i m sorry sis booster from saturday the vaccine certificate hasn t appeared yet pls sis,Negative
2062,2021-12-17 06:26:23+00:00,sorry where can i see the kipi report doc uk updated thursday include the type of kipi separate the vaccine type uploaded the web nhs people access the national commission kipi the results of work you know read the manufacturer s brochure,Negative
2063,2022-03-07 10:04:10+00:00,sorry to ask kaif the latest news the flight requirements have been vaccinated not complete what means how does it include the pcr antigen swab booster right,Positive
2064,2022-05-14 03:09:34+00:00,sorry nder unud info know that my friends are vaccines with swab doses if you are old booster if you swab h i ll check the clock hope it helps cheers url,Negative
2065,2021-11-24 11:34:20+00:00,sorry for bullshit real data already herd immunity danger indonesia url,Negative
2066,2022-05-16 01:23:27+00:00,sorry if you haven t yet you can t get a booster vaccine then later when you ask for a vaccine surket the vaccine surket is the same yes it hasn t been a booster vaccine yet,Negative
2067,2022-03-02 05:19:16+00:00,sorry really understand the booster vaccine that sinovac uses sinovac,Negative
2068,2022-05-19 02:21:21+00:00,i m sorry if you don t have to have a booster vaccine first don t you just keep the vaccine certificate the app health center cares about protecting,Negative
2069,2022-03-03 04:01:09+00:00,sorry tuch volodymyr z and the people have already vaccinated the bpjs card booster i don t think so you absolutely need help,Negative
2070,2022-05-19 09:33:37+00:00,sorry have you had the booster vaccine yet,Negative
2071,2021-11-25 04:07:10+00:00,i finished the vaccine it doesn t have any effect,Negative
2072,2022-03-09 13:54:56+00:00,play instagram monitor the account there update if the puskesmas near the puskesmas serves booster vaccines,Positive
2073,2022-01-08 08:32:12+00:00,the majority of omicron positive cases uk us take full vaccination booster vaccine is now resistant to covid virus mutation of human fetus dies jap kovid times,Positive
2074,2022-01-08 16:13:59+00:00,the majority of pro vaccines are now full of anti vax booster plaques ape citer,Positive
2075,2021-12-13 23:55:10+00:00,go ahead chn s mother dare my child come forward i ve vaccinated three urls,Negative
2076,2022-05-14 15:27:52+00:00,go ahead i m not afraid i ve been vaccinated with the url booster,Positive
2077,2022-03-03 15:09:15+00:00,go ahead i ve got a booster vaccine,Negative
2078,2022-03-03 15:08:43+00:00,go ahead hwang hyunjin i ve already vaccinated it it s just a booster,Negative
2079,2022-03-10 10:54:04+00:00,go ahead juntakook i already got the booster vaccine ticket url,Negative
2080,2022-03-10 10:24:37+00:00,go ahead because i ve already vaccinated the url booster,Negative
2081,2022-01-08 13:44:24+00:00,come on come here watanabe i m not afraid i ve had the booster url vaccine,Positive
2082,2021-12-20 07:50:49+00:00,go ahead shion i m not afraid i ve had a dose of vaccine,Positive
2083,2021-12-22 14:42:25+00:00,go ahead everyone i ve vaccinated sinovac url,Negative
2084,2022-05-21 16:03:02+00:00,go ahead yinwar angst i ve had the x plus booster vaccine i m afraid of the url,Negative
2085,2022-03-03 12:36:19+00:00,go ahead yoon jeonghan i ve had the booster vaccine gatakuttt url,Negative
2086,2022-05-19 09:19:18+00:00,go ahead i ve got the url booster vaccine,Negative
2087,2022-03-07 14:36:28+00:00,go ahead i m not afraid only the rest of my booster vaccine is url,Positive
2088,2022-05-14 05:49:54+00:00,go ahead wakui sensei i m not afraid i ve had the booster vaccine,Positive
2089,2022-05-17 05:50:30+00:00,go forward to not be afraid of allah i ve vaccinated the url booster times,Negative
2090,2021-12-09 08:44:25+00:00,forward vaccines neutralize the spread of covid indonesia url covid covid url,Negative
2091,2022-03-10 15:10:30+00:00,go ahead kim seungmin i ve had the url booster vaccine,Negative
2092,2021-12-09 09:18:12+00:00,mak side effect shoots the worst vaccine for covidamboiii,Negative
2093,2021-12-09 05:45:46+00:00,sorry biontech na pfizer jumatano yamesema chanjo yao ya covid ilifanikiwa k alreadyibiti kirusi kipya cha omicron baada ya dozi tatu katika majaribio kwenye maabara na yataweza kutowa chanjo dhidi ya omicron url ifikapo machi mwaka wa soma,Negative
2094,2022-03-03 01:03:38+00:00,thanks for the arm booster instead of the vaccine,Positive
2095,2022-01-09 08:43:27+00:00,thank you for the info ma am and mom my child is having a hard time eating breakfast later on my schedule is booster vaccine,Negative
2096,2022-03-10 12:48:04+00:00,thank you thanks to the effect of the booster vaccine it doesn t taste,Positive
2097,2022-03-02 16:12:38+00:00,the anti-vax creature is busy taking the vaccine la booster he s dead la bangang la screenshot myprosperity people need to talk about anti-vax this is benyai eh,Negative
2098,2022-03-03 05:04:45+00:00,understand that the mfl super league soup is signed in support is right in don t take the only dose of vaccine don t get the booster c vaccine,Positive
2099,2022-03-02 17:51:41+00:00,the intention is to choose the middle class people are already fully vaccinated boosters the rest of the elderly people who have access to health centers clinics are difficult who provide reliable vaccine information,Negative
2100,2021-12-18 10:17:51+00:00,the purpose of the incomplete vaccine x tantakal omicron vaccine x selling fear of short duration booster vaccine triple vaccine only the people must pay for the vaccine x,Negative
2101,2022-05-20 03:53:04+00:00,at night take booster vaccine just remember that it s okay it s a terrible loss like the first and second dose of this vaccine it s mild the fever then part of the arm pain is loud when you shoot it it s shrill,Negative
2102,2022-03-07 16:57:18+00:00,tonight guys if you have the vaccine pfizer s sinopharm booster looks for the location of the booster jakartatimurbooster jakartautarabooster,Negative
2103,2022-03-02 16:07:42+00:00,pay night wqwq immediately abeees hahaha spree bae already duh booster vaccine saturday isn t it,Negative
2104,2022-01-08 22:24:35+00:00,late night regarding booster vaccines bring dreams to go ppv take vaccines set clear shoot,Negative
2105,2022-03-07 14:57:05+00:00,you know that the cibubur junction booster vaccine is available for march,Positive
2106,2022-05-19 05:52:38+00:00,malang raya ppkm nahada set the capacity to watch the event so how many tickets will sell the match vs btwseng booster vaccine and rec s vaccine,Positive
2107,2022-01-09 02:10:43+00:00,i m too lazy to take the port about this anti-vax article take care of the article with the family make sure to take the booster vaccine,Positive
2108,2021-12-09 08:38:20+00:00,malaysia china research collaboration on covid vaccine url,Negative
2109,2021-11-25 06:58:06+00:00,malaysia singapore cooperate smoothly and then complete the vaccine then land vtl land nov pm url,Positive
2110,2022-05-14 03:46:16+00:00,i m really lazy to booster vaccine i m lazy to inject but i m too lazy to go to the clinic my body is fit and i m sick,Negative
2111,2021-12-18 04:33:59+00:00,lazy side effects after vaccine,Negative
2112,2022-03-03 01:04:28+00:00,lazy to go home tomorrow booster vaccine,Negative
2113,2021-12-19 23:24:59+00:00,embarrassed to intimidate residents threaten to serve fight residents threaten to vaccinate residents in the name of arranging rotations to be subject to kipikalian responsibility to get kipinya home vaccine url,Negative
2114,2022-05-14 03:02:36+00:00,my mom had the booster vaccine when i was fasting until the certificate didn t appear even though i just appeared asking the ministry of health i couldn t get it,Negative
2115,2022-03-10 14:57:15+00:00,i m really excited after the booster vaccine i m really proud to say that mom s hands are gel so that the children are active,Positive
2116,2022-03-03 05:59:55+00:00,mama her friends ran out of booster vaccines so they had a lot of fun,Positive
2117,2022-03-10 17:08:04+00:00,where s the booster oil free vaccine,Positive
2118,2021-12-22 13:40:41+00:00,mandiraja babinsa koramil mandiraja head of community health center mandiraja sub-district monitoring rapid antigen covid vaccination pregnant dose sinovac vaccine type head of mandiraja community health center and health care center hall of public health center tuesday url,Negative
2119,2021-12-17 06:50:24+00:00,the benefits of the vaccine effect for different people,Negative
2120,2022-01-09 11:32:33+00:00,maximum benefit of booster vaccine safe and effective for body immunity url,Positive
2121,2022-01-09 10:03:17+00:00,the benefits of having a booster vaccine,Negative
2122,2022-05-19 03:37:54+00:00,benefits of booster vaccine for advanced jokowi nation url,Positive
2123,2022-05-20 03:37:09+00:00,the benefits of the anti-covid immune booster vaccine jokowi works well url,Negative
2124,2022-03-07 07:40:51+00:00,the benefits of the booster vaccine or the benefits of the booster vaccine what are the benefits let s see the info slide sie infokom ksr pmi umk south jakarta ig twitter youtube ksr pmi umk south jakarta url,Negative
2125,2022-03-07 17:33:01+00:00,mantabs pls make a vb booster vaccine it must be mvb please vb that is not vb please return to normal those who are sick with covid just ask for healthy medicine please get sick,Negative
2126,2021-11-25 06:26:30+00:00,good indonesia vaccine,Positive
2127,2021-11-25 06:44:28+00:00,steady stock of indonesian vaccines not safe come on vaccines covid vaccines healthy protocols url,Positive
2128,2022-05-21 04:45:05+00:00,good infrastructure jokowi good url,Positive
2129,2022-03-07 13:14:11+00:00,really good right arm hep b vaccine left arm booster vaccine hurts,Positive
2130,2022-05-21 08:01:50+00:00,it s great the moderna booster vaccine is pain euy,Positive
2131,2022-03-07 06:04:14+00:00,march ppln sells country roads free of quarantine bal bal troops are tested free of quarantine sells country roads complete vaccine booster for indonesia tourism aid url,Positive
2132,2022-01-08 16:17:00+00:00,let s take the time to receive a three dose booster vaccine url,Negative
2133,2022-05-19 03:21:05+00:00,let s support the command against the covid pandemic jokowi forward the nation url,Negative
2134,2021-12-16 04:13:26+00:00,mas i ll tell you that the experimental vaccine is safe from bpom so it s hard to control the victims of the evil kipi,Negative
2135,2022-05-14 07:20:38+00:00,mas gibran arep ndelok bal wae until the booster vaccine,Negative
2136,2022-03-09 13:43:43+00:00,bro if you don t need to go home if you re bored at home just take a car to play don t use a vaccine car just stay with the booster i m really proud of this url,Positive
2137,2022-03-03 05:47:46+00:00,admitted to the hospital died did not pay attention to evidence of booster vaccines the effect of getting vaccines quickly vaxlogic url,Positive
2138,2022-03-07 10:26:23+00:00,entering sunday march i already got a booster ticket just look for a vaccine center that is close i feel the power of the booster url effect,Negative
2139,2022-01-09 05:15:12+00:00,entering a tourist country you must get a booster vaccine url infowisata,Negative
2140,2022-01-08 09:18:23+00:00,celebrate the completion of the covid vaccine receive a url booster,Negative
2141,2022-01-09 12:01:33+00:00,indigenous peoples of booster vaccines urge url url,Negative
2142,2022-03-03 03:26:00+00:00,people register online victory url booster vaccination requirements healthy body condition age distance vaccine minimum dose bring kbut proof of victorian ss list,Positive
2143,2022-05-20 02:45:42+00:00,the community attends a precision booster vaccination program at the batu flat police station rantika to act on the body s herd immunity let s get vaccine booster url,Negative
2144,2022-01-09 09:59:27+00:00,people please worry about booster vaccines strong vaccines different types of vaccines safe and healthy doses url,Positive
2145,2022-01-08 12:40:04+00:00,community urges people not to take covid vaccine to receive booster vaccine booster vaccine vaccination boostervaccine covid coronavirus covid indoposco url,Negative
2146,2022-01-09 03:50:31+00:00,the public is advised to not take the covid vaccine to receive the covid booster,Negative
2147,2022-01-08 08:45:02+00:00,the public is advised to take the covid vaccine to receive a booster for covid co id url,Negative
2148,2022-01-09 04:23:30+00:00,the public is advised to not take the covid vaccine to receive the elshinta weekend booster,Negative
2149,2022-01-08 10:28:23+00:00,the public is advised to take the covid vaccine to receive the elshinta weekend url booster,Negative
2150,2022-01-08 08:26:35+00:00,the public is advised to take the covid vaccine to receive a url booster,Negative
2151,2021-11-25 03:30:40+00:00,the public is worried that the vaccine is safe halal jokowi wakes up the archipelago url,Positive
2152,2022-03-10 11:15:46+00:00,surabaya city community location booster vaccine url,Negative
2153,2022-01-08 08:50:35+00:00,people who don t receive the vaccine dose receive a booster url,Negative
2154,2022-05-19 08:24:26+00:00,civil society urged to join booster vaccine url,Negative
2155,2021-11-20 23:33:00+00:00,papuan people vaccinate easily quickly protect the dangers of covid papuan vaccine achieves otsuspapua citizens of prosperous url,Positive
2156,2022-05-19 02:41:50+00:00,the community of the free homecoming program must be full i need to have legal documents to sit down but if you get a booster vaccine you don t have,Positive
2157,2022-01-09 18:55:27+00:00,the public does not need to be afraid of the command of the mister of communication and information to guarantee the booster vaccine is safe for the body url,Negative
2158,2022-01-09 03:55:16+00:00,people receive free booster vaccine from president jokowi url,Positive
2159,2022-01-08 14:19:32+00:00,people receive booster vaccine url via,Negative
2160,2022-01-09 12:08:16+00:00,people agree booster vaccine response ministry of health url url,Negative
2161,2021-12-09 08:26:06+00:00,death due to covid is doubled among the vaccine population compared to the vaccination population vibrationmy url,Negative
2162,2022-03-03 08:13:06+00:00,dead from covid an expert is chasing a booster vaccine for comorbid elderly url,Negative
2163,2021-12-17 11:42:52+00:00,die dead because of stupid vaccine kipi,Negative
2164,2021-12-16 18:39:28+00:00,maybe grandma s case like after taking the vaccine into the hospital because grandma is really sick the effect of pfizer is a bit bad so young people like this are suitable for years of illness for a few days,Negative
2165,2021-12-14 02:59:26+00:00,miss europe is now frantically demanding that the people have vaccines three booster vaccines etc let s just say that the country with the world s number with a high number of corona is spreading it s okay to compare just look at the side,Positive
2166,2021-12-16 18:41:46+00:00,ms complaining about the side effects of the vaccine i asked yesterday when i was vaccinated i felt dizzy in my heart it s okay to ask that it s just like the url,Positive
2167,2022-03-07 05:45:18+00:00,miss bogor vaccine looking for a third booster too,Negative
2168,2022-03-03 02:52:01+00:00,mbok the booster vaccine for health workers so that orders don t cost money,Negative
2169,2022-05-14 15:02:48+00:00,may after the effect of the booster vaccine isn t great eating udon watching movies meeting friends near high school cousins coming home,Positive
2170,2022-05-14 00:40:01+00:00,is it better to have a booster vaccine,Positive
2171,2022-03-03 15:18:25+00:00,mene q ate ning rs unisma ndk kunu iso vaccine and booster hours monday-saturday,Negative
2172,2022-03-07 16:02:59+00:00,verifying booster vaccines abroad in indonesia vaccine doses web verification url,Negative
2173,2021-12-14 12:31:29+00:00,mister of health budi gunadi sadikin covid vaccination three booster doses january url,Negative
2174,2022-01-09 04:05:26+00:00,menkominfo johnny g plate chasing vaccination target chasing booster vaccine side url,Negative
2175,2022-01-08 16:49:20+00:00,mister of communication and information johnny plate based on the results of clinical trials orders to give booster vaccines subjects are careful about side effects so they participate in post-immunization with severe aki,Negative
2176,2022-01-09 07:51:17+00:00,mister of communication and information johnny plate safe booster vaccine public invitation test three-dose booster vaccination health protection url,Positive
2177,2022-01-08 08:44:03+00:00,mister of communication and information completes the covid vaccine receives a url booster,Negative
2178,2022-01-09 17:52:15+00:00,mister of communication and informatics orders clinical trials evidence of safe booster vaccines tests before the appeal of the indonesian people for booster vaccines url,Positive
2179,2022-01-09 18:54:15+00:00,kemkominfo booster vaccine is safe effective body immunity measures and body protection from the malignant virus covid delta omicron etc url,Positive
2180,2022-03-03 23:00:00+00:00,mister of industry pushes for vaccines for industrial sector work giving vaccines gita booster doses special for the vaccination industry gotong royong make indonesiamaju url,Positive
2181,2022-03-03 23:00:00+00:00,mister of industry pushes industrial sector work vaccinations to give three booster doses of vaccine to make indonesiamaju a reality url,Negative
2182,2022-01-09 04:07:09+00:00,mister johnny g plate pursues vaccination target chasing booster vaccine side,Negative
2183,2021-12-20 07:23:27+00:00,mister of health khairy jamaluddin received complete doses of sinovac vaccine for age individuals,Positive
2184,2022-03-02 04:45:44+00:00,mister of health goes to golden citizens receives sinovac vaccine completely dos galak malaysianow mnow mnownews malaysia prnjohor booster sinovac url,Positive
2185,2022-01-09 18:52:51+00:00,mister of communications and informatics pursues vaccination targets alongside booster vaccines let s support the program guys url,Negative
2186,2022-01-08 23:10:01+00:00,mister of communication and informatics mister of communication and information johnny g plate news about vaccine booster covid vaccinebooster url,Negative
2187,2022-03-03 05:19:43+00:00,mister of health new type of community booster vaccine ministry of health no sr ii february date update sinopharm type of vaccine using booster url,Positive
2188,2021-12-15 04:52:06+00:00,mister of health mister of health budi gunadi sadikin scenario of injection of three doses of covid booster vaccine for url,Negative
2189,2021-12-15 05:32:05+00:00,mister of health mister of health budi gunadi sadikin triple dose booster for the elderly age group january url url,Negative
2190,2022-03-07 10:41:33+00:00,sweet menu of energy intake after booster vaccine malang url,Positive
2191,2021-12-15 02:34:04+00:00,corona virus vaccine brand pfizer astrazeneca coronavac sinovac permit process for three doses aka booster january url,Negative
2192,2022-03-07 12:01:16+00:00,i m happy makji gbs what did you do yesterday after the third booster vaccine huhu,Positive
2193,2021-12-09 08:59:30+00:00,midin got it wrong kj midin got it wrong the cost of the covid vaccine rm billion pm failed to target failed url,Negative
2194,2021-12-16 07:36:57+00:00,mijitin this head dizzy effect of the vaccine,Negative
2195,2022-05-21 06:37:58+00:00,belonging to the booster vaccine forgot to apply the healthy protocol to stop the spread of covid ayovaccincovid url,Positive
2196,2022-03-08 06:38:22+00:00,admin info booster vaccine push the place out all the time,Negative
2197,2021-12-18 01:51:04+00:00,dream of provax disappears double stress against a virus that doesn t work against kipi whose period is not certain to the afterlife believe in vaccines instead of trusting in god url,Negative
2198,2022-05-14 04:57:09+00:00,min the child is vaccine age the requirements for the booster are yrs old,Positive
2199,2022-05-14 00:10:34+00:00,min will the polrestabes booster vaccine be tomorrow or not min,Negative
2200,2022-05-20 00:51:11+00:00,min do and dont negative covid antigen booster vaccine,Negative
2201,2022-03-10 12:42:36+00:00,min info booster vaccine for jatibening area in big ex-city,Negative
2202,2022-05-21 03:13:45+00:00,min info which booster vaccine,Negative
2203,2022-05-14 03:28:40+00:00,min info on the handsome rsj booster vaccine min,Positive
2204,2022-05-21 16:41:24+00:00,min walk you have to have a booster vaccine,Negative
2205,2022-05-14 11:05:24+00:00,min the train distance is overlapping x the vaccine is attached to the antigen results yesterday read the news free travel booster vaccine service station thank you,Positive
2206,2022-05-14 15:54:21+00:00,min ka distance booster vaccine antigen test,Negative
2207,2022-05-19 03:38:49+00:00,min if the booster certificate cares for the protection it doesn t show the vaccine card like this does it have a url,Negative
2208,2022-03-07 14:00:20+00:00,min luhut the long-distance train doesn t use antigen after the booster vaccine is it right,Positive
2209,2021-12-22 17:12:34+00:00,min punten info on vaccine dose of sinovac friday saturday bandung city right,Positive
2210,2022-05-17 04:32:04+00:00,min sby kertosono overlapping booster vaccine mandatory pcr swab test please thank you,Negative
2211,2022-03-07 16:07:32+00:00,min semarang already has a booster vaccine if in jakarta it s already the primary vaccine distance,Positive
2212,2022-05-17 06:18:25+00:00,min swab antigen booster vaccine enters java jazz,Negative
2213,2022-05-14 11:12:53+00:00,min i think the train is still in the same way as setting up eid because the booster vaccine is not antigenic the vaccine is no longer antigenic,Negative
2214,2022-05-14 03:48:33+00:00,min i d like to go to jabodetabek vaccine booster vaccine booster,Negative
2215,2022-05-21 12:47:22+00:00,min i want ppln to enter indonesia it is mandatory to rt-pcr antigen booster vaccine,Negative
2216,2022-05-17 01:39:44+00:00,min booster vaccine didn t reply why,Negative
2217,2022-05-14 12:16:17+00:00,min booster vaccine this week around kopo which time,Negative
2218,2022-03-03 07:17:06+00:00,min booster vaccine on saturday sunday ya,Negative
2219,2022-03-10 23:50:36+00:00,min the booster vaccine that pfizer sub-district forbids where is the e-ticket on saturday thanks,Positive
2220,2022-05-16 01:06:34+00:00,min johnson johnson dose booster vaccine,Negative
2221,2022-03-07 08:34:55+00:00,min the booster vaccine is positive for covid vaccine you know wargi url,Positive
2222,2022-05-14 10:03:54+00:00,interest in booster vaccines for yogyakarta residents drops for eid holiday url,Negative
2223,2022-05-14 07:05:36+00:00,booster week care status protect booster vaccine there are friends who are natural take care of citizens health statistics count report abs cc url,Positive
2224,2022-03-02 15:16:47+00:00,week of booster vaccine moderna fast lab senoparty ga kipi dose,Positive
2225,2022-03-07 08:39:16+00:00,it s weekdays it s better to look for a booster vaccine next time ok,Positive
2226,2022-03-02 02:36:18+00:00,last week i had a booster vaccine using a dose of astrazeneca with sinovac it was really bad the effect of astra i had a fever i had chills the hands that were injected with the vaccine snapped pegell puolll,Negative
2227,2022-03-07 08:24:00+00:00,week of mindok booster vaccine schedule together thinking about url,Negative
2228,2022-03-07 13:11:17+00:00,at least the booster vaccine is not it isn t it,Negative
2229,2022-03-10 10:49:43+00:00,minkot shares the schedule for the location of the booster vaccine in denpasar friday the booster vaccine ayovaccin denpasarkota url,Negative
2230,2022-03-07 07:24:56+00:00,minn week is the booster vaccine,Negative
2231,2021-12-19 21:37:13+00:00,min s mission is the info on the special dose vaccine plan for health workers thank you,Positive
2232,2022-05-14 04:37:25+00:00,min s mission is the booster vaccine distance train for the homecoming season,Negative
2233,2021-12-19 04:52:39+00:00,mjb is the side effect of the win vaccine isn t it hehe,Positive
2234,2021-12-22 15:26:11+00:00,mjb when the vaccine was said to be a task if the vaccine was a month interval that was not limited to weeks like the cmiiw vaccine i got sinovac btw i don t know what to do,Negative
2235,2022-05-14 00:47:51+00:00,thanks where is the makassar moderna booster vaccine around sudiang dih,Positive
2236,2022-05-15 06:51:52+00:00,pls really look for a booster vaccine who knows the info is not only in the cikarang area,Positive
2237,2022-03-03 14:25:00+00:00,take vitamins if the booster vaccine is junior high so that you can think sanely say,Positive
2238,2022-03-10 10:52:25+00:00,looking for a vaccine booster,Negative
