,Unnamed: 0,timestamp,Tweet,translated_tweet
2043,7173,2022-03-07 08:52:50+00:00,low level iq lepas vaksin freedom kene wajib booster dose putih kene tipu,"low level iq after the freedom vaccine is here, a white booster dose is required, here's a trick"
2044,9168,2022-03-09 13:49:12+00:00,lu butuh mood booster gung vaksin booster,You need a mood booster gun vaccine booster
2045,7271,2022-03-07 06:57:29+00:00,lu habis vaksin minum paracetamol lu dah vaksin booster ya kode gua belum muncul anjir,"You've finished the vaccine, you've taken paracetamol, you've had the booster vaccine, yes, my code hasn't appeared yet"
2046,6914,2022-03-07 14:07:55+00:00,lu ngerasain batuk pilek doang ya emng sudah vaksin ama booster gue yang vaksin doang anjeeng,"Do you only feel a cold and cough, have you been vaccinated or my booster has only been vaccinated, anjeeng"
2047,2718,2021-12-17 18:07:20+00:00,lu tolol lu ngapain bawa ivermectin topik kipi vaksin,You idiot why are you bringing ivermectin the topic of the vaccine kipi
2048,10441,2022-05-14 09:16:08+00:00,lu vaksin booster lol ngecek uji kuliah bego bet jam lupa mwehehehehehehehe,"You got a booster vaccine lol I checked the college test, I'm stupid, I forgot to say mwehehehehehehehe"
2049,2610,2021-12-19 13:28:41+00:00,lucu vaksin terima jelas yang tidak tanggungjawab kipi tulis tidak cek komorbid intesif vaksin yang cek tekan darah general checkup aja minggu hasil url,"it's funny that the vaccine is clear, it's irresponsible, Kipi writes, doesn't check for intensive comorbidities, the vaccine that checks blood pressure, general checkup, results week, url"
2050,4840,2022-03-03 01:51:23+00:00,luhut aktor isue tunda milu azis samual otak pengereroyok tum knpi who henti booster vksin covid hukummatipenistaagama pecatyaqut tantidakapyaqut thngantipresiden tantidakapyaqut gantimenag hukummatipenistaagama url,"Luhut, actor, issue delay, Milu Azis, Samual brain, tum knpi, who stopped booster vksin covid, Hukummati, Penstaagama, Pecatyaqut, tannoapyaqut, thank you, President, tannoapyaqut, change of Minister, Hukummati, Penstaagama url"
2051,177,2021-11-25 06:50:39+00:00,luhut haris ashar kan benar adil pandemi vaksin belajarkejahatan pcr bukti jahat tidak bangun negara dia kaya rusak negara peras rakyat yang miskin url,luhut haris azhar and true justice pandemic vaccinated learn crime pcr evidence evil doesn't wake up country he is rich corrupted country exploits poor people url
2052,2194,2021-12-18 14:03:08+00:00,lumayan dana ada vaksin tiga,"enough funds, there are three vaccines"
2053,7659,2022-03-10 16:00:57+00:00,lumayan makji kabar siang vaksin booster siang badan lemes ngantuk lapar makji,"quite the meaning of the news during the afternoon booster vaccine, the body is weak, sleepy, hungry, makji"
2054,7013,2022-03-07 12:05:41+00:00,lupa gue kl besok vaksin booster,I forgot that tomorrow is the booster vaccine
2055,2376,2021-12-16 08:06:03+00:00,lupa nk update harini tiga lepas inject booster vaksin ok jer takda taksedap badan main badminton malam kejap,"Forgot to update today three after the vaccine booster injection, it's ok, you won't feel good playing badminton at night"
2056,16691,2022-05-21 00:00:01+00:00,lupa utuk disiplin prokes vaksin booster putus sebar covid papuadukungdobdanotsus papuaindonesia url,"forget to discipline the booster vaccine program to stop the spread of covid papua, support dobdan otsus papuaindonesia url"
2057,16564,2022-05-21 01:18:39+00:00,lupa vaksin booster bestie selaluwaspadadisiplinprokes bantidakit nasional,"forget the bestie booster vaccine, always be aware of the discipline of the national bantakit program"
2058,4819,2022-03-03 02:23:23+00:00,lupa vaksin booster vaksin gratis ko stay safe everyone,"forget the free vaccine booster, stay safe everyone"
2059,4385,2022-03-03 12:33:09+00:00,lupa vaksin sdh booster sdh daftar pedulilindungi ya gais,"forgot the booster vaccine already registered, care to protect it, guys"
2060,10191,2022-05-14 20:07:48+00:00,m a n t a p sehat indonesia pandemi ayo vaksin booster,"m a n t a p healthy Indonesia pandemic, let's get a booster vaccine"
2061,4839,2022-03-03 01:52:01+00:00,maaf aja nih sis booster dri sabtu belum muncul sertifikat vaksin nya pl ya sis,"I'm sorry, sis booster from Saturday, the vaccine certificate hasn't appeared yet, pls, sis"
2062,2783,2021-12-17 06:26:23+00:00,maaf mana lihat lapor kipi dok uk diupdated kamis cantum jenis kipi-nya pisah jenis vaksin diupload web nhs orang akses komnas kipi hasil kerja tau baca brosur produsen,"sorry, where can I see the kipi report, doc UK, updated Thursday, include the type of kipi, separate the vaccine type, uploaded the web, nhs, people access the National Commission, kipi, the results of work, you know, read the manufacturer's brochure"
2063,7123,2022-03-07 10:04:10+00:00,maaf nanya kait berita trbaru sayaarat terbang sdh vaksin lentidakap lentidakap mksdnya gmna trmasuk booster swab antigen pcr ya,"sorry to ask, kaif, the latest news, the flight requirements have been vaccinated, not complete, what means, how does it include the PCR antigen swab booster, right?"
2064,10752,2022-05-14 03:09:34+00:00,maaf nder unud info tau temen-temenku tuh vaksin dosis swab kalo udah umur booster kalo swab h sayaarat jam moga bantu yaa semangat url,"sorry nder unud info, know that my friends are vaccines with swab doses, if you are old, booster if you swab h, I'll check the clock, hope it helps, cheers url"
2065,17240,2021-11-24 11:34:20+00:00,maaf omong kosong data nyata udah herd immunity bahaya indonesia url,sorry for bullshit real data already herd immunity danger Indonesia url
2066,11575,2022-05-16 01:23:27+00:00,maaf oot klo yang blum th blum bole vaksin booster trus nnti pas utbk dminta surket vaksin ckup surket vaksin sma aja ya blum th jadii gabisa vaksin booster,"Sorry, if you haven't yet, you can't get a booster vaccine, then later when you ask for a vaccine surket, the vaccine surket is the same, yes, it hasn't been a booster vaccine yet."
2067,5079,2022-03-02 05:19:16+00:00,maaf paham banget vaksin booster yang sinovac pake sinovac,"Sorry, really understand the booster vaccine that Sinovac uses Sinovac"
2068,14111,2022-05-19 02:21:21+00:00,maaf terus kalo uns wajib vaksin booster dlu ga ya vaksin aja terus sertifikat vaksin nya yang puskesmas app peduli lindung,"I'm sorry, if you don't have to have a booster vaccine first, don't you just keep the vaccine certificate, the app health center cares about protecting"
2069,4757,2022-03-03 04:01:09+00:00,maaf tuch volodymyr z ama rakyat udah vaksin booster kartu bpjs nggaak sayaarat mutlak u dapet bantuaaan,"sorry, tuch volodymyr z and the people have already vaccinated the bpjs card booster, I don't think so, you absolutely need help"
2070,13778,2022-05-19 09:33:37+00:00,maap aa sudah vaksin booster belum,"Sorry, have you had the booster vaccine yet"
2071,7353,2021-11-25 04:07:10+00:00,mah habis vaksin tidak efek,"I finished the vaccine, it doesn't have any effect"
2072,9153,2022-03-09 13:54:56+00:00,main instagram pantau akun situ update kalo puskesmas dekat puskesmas layan vaksin booster,"play instagram, monitor the account there, update if the puskesmas near the puskesmas serves booster vaccines"
2073,4043,2022-01-08 08:32:12+00:00,majoriti omicron kes positif uk us ambil vaksinasi penuh booster vaksin kini tahan kovid virus mutasi jantidakit manusia mati kali jap kovid,the majority of omicron positive cases UK us take full vaccination booster vaccine is now resistant to covid virus mutation of human fetus dies jap kovid times
2074,3642,2022-01-08 16:13:59+00:00,majoritinya pro vaksin skg ramai plak anti vax booster ape citer,the majority of pro vaccines are now full of anti vax booster plaques ape citer
2075,2558,2021-12-13 23:55:10+00:00,maju lo emaknya chn berani anak gue maju gue udah vaksin tiga url,"go ahead, chn's mother, dare my child come forward, I've vaccinated three urls"
2076,10247,2022-05-14 15:27:52+00:00,maju lo gue ga takut gue udah vaksin booster url,"Go ahead, I'm not afraid I've been vaccinated with the url booster"
2077,4254,2022-03-03 15:09:15+00:00,maju lo gue udah vaksin booster,"Go ahead, I've got a booster vaccine"
2078,4257,2022-03-03 15:08:43+00:00,maju lo hwang hyunjin gua udah vaksin kali tinggal booster doang,"go ahead, hwang hyunjin, I've already vaccinated it, it's just a booster"
2079,8132,2022-03-10 10:54:04+00:00,maju lo juntidakook gue udah dapet tiket vaksin booster url,"Go ahead, juntakook, I already got the booster vaccine ticket url"
2080,8186,2022-03-10 10:24:37+00:00,maju lo karina gue udah vaksin booster url,"Go ahead, because I've already vaccinated the url booster"
2081,3720,2022-01-08 13:44:24+00:00,maju lo kesini watanabe gue gatakuttt gue udah vaksin booster url,"Come on, come here, watanabe, I'm not afraid, I've had the booster url vaccine"
2082,678,2021-12-20 07:50:49+00:00,maju lo shion gue tidak takut gue sudah vaksin dosis,"Go ahead, Shion, I'm not afraid, I've had a dose of vaccine"
2083,3000,2021-12-22 14:42:25+00:00,maju lo smua gw udah vaksin sinovac url,"Go ahead, everyone, I've vaccinated Sinovac url"
2084,16262,2022-05-21 16:03:02+00:00,maju lo yinwar angst gw udah vaksin x plus booster gw takut url,"go ahead, yinwar angst, I've had the x plus booster vaccine, I'm afraid of the url"
2085,4383,2022-03-03 12:36:19+00:00,maju lo yoon jeonghan gue dah vaksin booster gatakuttt url,"go ahead, yoon jeonghan, I've had the booster vaccine, gatakuttt url"
2086,13784,2022-05-19 09:19:18+00:00,maju loo gue udah vaksin booster url,"Go ahead, I've got the url booster vaccine"
2087,6885,2022-03-07 14:36:28+00:00,maju lu gue gatakut tinggal sisa vaksin booster gue url,"Go ahead, I'm not afraid, only the rest of my booster vaccine is url"
2088,10600,2022-05-14 05:49:54+00:00,maju lu wakui sensei gw tidak takut gw udah vaksin booster,"Go ahead, wakui sensei, I'm not afraid, I've had the booster vaccine"
2089,12005,2022-05-17 05:50:30+00:00,maju utbk tidak takut allah udah vaksin kali booster url,"Go forward to not be afraid of Allah, I've vaccinated the url booster times"
2090,345,2021-12-09 08:44:25+00:00,maju vaksin menetralisir tintidakat sebar covid indonesia url covid covid url,forward vaccines neutralize the spread of covid Indonesia url covid covid url
2091,7727,2022-03-10 15:10:30+00:00,maju wahay kim seungmin gue udah vaksin booster url,"Go ahead, Kim Seungmin, I've had the url booster vaccine"
2092,315,2021-12-09 09:18:12+00:00,mak side effect cucuk vaksin teruk kena covidamboiii,"mak side effect, shoots the worst vaccine for covidamboiii"
2093,496,2021-12-09 05:45:46+00:00,makampuni ya biontech na pfizer jumatano yamesema chanjo yao ya covid ilifanikiwa ksudahibiti kirusi kipya cha omicron baada ya dozi tatu katika majaribio kwenye maabara na yataweza kutowa chanjo dhidi ya omicron ifikapo machi mwaka wa soma url url,"sorry, biontech na pfizer jumatano yamesema chanjo yao ya covid ilifanikiwa k alreadyibiti kirusi kipya cha omicron baada ya dozi tatu katika majaribio kwenye maabara na yataweza kutowa chanjo dhidi ya omicron url ifikapo machi mwaka wa soma"
2094,4860,2022-03-03 01:03:38+00:00,makasih booster lengan njarem drpd vaksin,Thanks for the arm booster instead of the vaccine
2095,3366,2022-01-09 08:43:27+00:00,makasih info bu sam mom duh anak saya susah sarap tgl nnti jadwa saya vaksin booster,"Thank you for the info, ma'am and mom, my child is having a hard time eating breakfast later on, my schedule is booster vaccine"
2096,7921,2022-03-10 12:48:04+00:00,makasih ya berkat efek vaksin booster tidak rasa,"Thank you, thanks to the effect of the booster vaccine, it doesn't taste"
2097,4953,2022-03-02 16:12:38+00:00,makhluk anti-vax bersembang sibuk ambil vaksin la booster la mati la bangang la screenshot mysejahtera orang perlu rajuk anti-vax ni benyai eh,"The anti-vax creature is busy taking the vaccine, la booster, he's dead, la bangang, la screenshot, myprosperity, people need to talk about anti-vax, this is benyai eh"
2098,4709,2022-03-03 05:04:45+00:00,maklum sop liga super mfl masuk sokong benar masuk lentidakap vaksin dos sahaja lentidakap vaksin booster c,"understand that the mfl super league soup is signed in. Support is right in. Don't take the only dose of vaccine, don't get the booster c vaccine"
2099,4914,2022-03-02 17:51:41+00:00,maksud pilih kelas tengah orang udah fully vaccinated booster sisa lansia masayaarakat yang akses puskesmas klinik susah yang papar info vaksin yang percaya,"the intention is to choose the middle class, people are already fully vaccinated boosters, the rest of the elderly people who have access to health centers, clinics are difficult, who provide reliable vaccine information"
2100,2201,2021-12-18 10:17:51+00:00,maksud vaksin lentidakap x tantidakal omicron vaksin x jual takut jantidaka pendek vaksin booster vaksin tiga langsung sj rakyat wajib vaksin bayar x,the purpose of the incomplete vaccine x tantakal omicron vaccine x selling fear of short duration booster vaccine triple vaccine only the people must pay for the vaccine x
2101,15760,2022-05-20 03:53:04+00:00,malam cucuk vaksin booster ingat okay je laa ni kecundang teruk mcm st nd dos vaksin ni mild je laa demam then part sakit lengan bentidakak kt bhgn d cucuk tu lenguh,"At night, take booster vaccine. Just remember that it's okay, it's a terrible loss, like the first and second dose of this vaccine, it's mild, the fever then part of the arm pain is loud when you shoot it, it's shrill"
2102,6817,2022-03-07 16:57:18+00:00,malam gaes klo sudah vaksin nya sinopharm booster pfizer carilokasibooster jakartatimurbooster jakartautarabooster,"tonight guys, if you have the vaccine, pfizer's sinopharm booster looks for the location of the booster jakartatimurbooster jakartautarabooster"
2103,4956,2022-03-02 16:07:42+00:00,malam gaji wqwq langsung abeees hahaha foya foya bae dah duh vaksin booster sabtu tidak yahh,"pay night wqwq immediately abeees hahaha spree bae already duh booster vaccine Saturday, isn't it?"
2104,3587,2022-01-08 22:24:35+00:00,malam lepak pasal vaksin booster bawa mimpi pergi ppv amik vaksin atur jelaa cucuk,"late night regarding booster vaccines, bring dreams to go ppv, take vaccines, set clear, shoot"
2105,6868,2022-03-07 14:57:05+00:00,malam tau untuk vaksin booster cibubur junction ada untuk tgl maret,you know that the Cibubur Junction booster vaccine is available for March
2106,13892,2022-05-19 05:52:38+00:00,malang raya ppkm nahada atur kapasitas tonton acara jadiberapa tiket jual laga vs btwseng vaksin booster nang vaksin rek,Malang Raya PPKM Nahada set the capacity to watch the event so how many tickets will sell the match vs btwseng booster vaccine and rec's vaccine
2107,3506,2022-01-09 02:10:43+00:00,malas dah nak amek port pasal anti-vaks ni jaga pasal dgn family make sure deme ambil vaksin booster,"I'm too lazy to take the port about this anti-vax article, take care of the article with the family, make sure to take the booster vaccine"
2108,351,2021-12-09 08:38:20+00:00,malaysia cina kolaborasi teliti vaksin covid url,malaysia china research collaboration on covid vaccine url
2109,118,2021-11-25 06:58:06+00:00,malaysia singapura bekerjasama lancar lalu jalan lentidakap vaksin lalu darat vtl land nov pm url,malaysia singapore cooperate smoothly and then complete the vaccine then land vtl land nov pm url
2110,10711,2022-05-14 03:46:16+00:00,males banget vaksin booster males suntik tapi males pergi klinik badan lg fit jalan aja sakit,"I'm really lazy to booster vaccine, I'm lazy to inject but I'm too lazy to go to the clinic, my body is fit and I'm sick"
2111,1332,2021-12-18 04:33:59+00:00,males efek samping pasca vaksin,lazy side effects after vaccine
2112,4859,2022-03-03 01:04:28+00:00,males rumah anjir besok vaksin booster,"lazy to go home tomorrow, booster vaccine"
2113,2586,2021-12-19 23:24:59+00:00,malu meng intimidasi warga ancam layan adu warga ancam warga vaksinasi mengatasnamakan atur gilir kena kipikalian tanggung kena kipinya vaksin rumah url,"embarrassed to intimidate residents, threaten to serve, fight, residents threaten to vaccinate residents in the name of arranging rotations to be subject to kipikalian responsibility to get kipinya home vaccine url"
2114,10757,2022-05-14 03:02:36+00:00,mama gw sudah vaksin booster pas puasa sampe sertifikat belum muncul padahal gw aja dah muncul nanya wa kemenkes ga dpt,"My mom had the booster vaccine when I was fasting until the certificate didn't appear even though I just appeared asking the Ministry of Health, I couldn't get it"
2115,7746,2022-03-10 14:57:15+00:00,mama neng banget abis vaksin booster bangga banget bilang nih tangan mama gel antidakat anak anak tuh aktif gerak,"I'm really excited after the booster vaccine, I'm really proud to say that mom's hands are gel so that the children are active"
2116,4668,2022-03-03 05:59:55+00:00,mama temen temennya abis vaksin booster jadi meriang hari,"Mama, her friends, ran out of booster vaccines, so they had a lot of fun"
2117,7580,2022-03-10 17:08:04+00:00,mana ya vaksin gratis minyak booster,Where's the booster oil free vaccine?
2118,3018,2021-12-22 13:40:41+00:00,mandiraja babinsa koramil mandiraja kasi kesra camat mandiraja monitoring rapid antigen vaksinasi covid hamil dosis jenis vaksin sinovac kepala puskesmas mandiraja serta nakes aula puskesmas selasa url,"Mandiraja Babinsa, Koramil Mandiraja, Head of Community Health Center, Mandiraja Sub-District, Monitoring Rapid Antigen, Covid Vaccination, Pregnant Dose, Sinovac Vaccine Type, Head of Mandiraja Community Health Center and Health Care Center Hall of Public Health Center Tuesday url"
2119,1716,2021-12-17 06:50:24+00:00,manfaat efek vaksin untuk orang beda,the benefits of the vaccine effect for different people
2120,3305,2022-01-09 11:32:33+00:00,manfaat maksimal vaksin booster aman efektif tintidakat imunitas tubuh url,maximum benefit of booster vaccine safe and effective for body immunity url
2121,3338,2022-01-09 10:03:17+00:00,manfaat sempat vaksin booster,the benefits of having a booster vaccine
2122,14000,2022-05-19 03:37:54+00:00,manfaat vaksin booster jokowi maju bangsa url,benefits of booster vaccine for advanced jokowi nation url
2123,15765,2022-05-20 03:37:09+00:00,manfaat vaksin booster kebal anti covid kerja jokowi baik url,"the benefits of the anti-covid immune booster vaccine, Jokowi works well url"
2124,7232,2022-03-07 07:40:51+00:00,manfaat vaksin booster tau manfaat vaksin booster sih manfaatnyaayo simak info slide sie infokom ksr pmi umk jakarta selatan ig twitter youtube ksr pmi umk jakarta selatan url,"the benefits of the booster vaccine or the benefits of the booster vaccine, what are the benefits, let's see the info slide sie infokom ksr pmi umk south jakarta ig twitter youtube ksr pmi umk south jakarta url"
2125,6806,2022-03-07 17:33:01+00:00,mantabs tolg buat vaksin booster vb harus yang vb sila vb yang tidk vb sila vb kembali normal yang sakit covid suruh aja obat sehat sila sakit sila,"mantabs, pls make a vb booster vaccine, it must be mvb, please, vb that is not vb, please return to normal, those who are sick with covid, just ask for healthy medicine, please get sick"
2126,96,2021-11-25 06:26:30+00:00,mantap indonesia vaksin,good Indonesia vaccine
2127,2041,2021-11-25 06:44:28+00:00,mantap stok vaksin indonesia antidaka aman ayoo vaksin vaksin covid protokol sehat url,"steady stock of Indonesian vaccines, not safe, come on, vaccines, covid vaccines, healthy protocols url"
2128,16387,2022-05-21 04:45:05+00:00,mantappp infrastruktur jokowi baik url,good infrastructure jokowi good url
2129,6942,2022-03-07 13:14:11+00:00,mantep banget lengan kanan vaksin hep b lengan kiri vaksin booster dua ngilu,really good right arm hep b vaccine left arm booster vaccine hurts
2130,16346,2022-05-21 08:01:50+00:00,mantep nih vaksin booster moderna nyeriii euy,"It's great, the moderna booster vaccine is pain, euy"
2131,7313,2022-03-07 06:04:14+00:00,maret ppln laku jalan negeri bebas karantina pasuk bal bal diujicobakan bebas karantina laku jalan negeri vaksin lentidakap booster untuk bantidakit pariwisata indonesia url,march ppln sells country roads free of quarantine bal bal troops are tested free of quarantine sells country roads complete vaccine booster for indonesia tourism aid url
2132,3639,2022-01-08 16:17:00+00:00,mari ambil sempat terima vaksin dosis tiga booster url,let's take the time to receive a three dose booster vaccine url
2133,14015,2022-05-19 03:21:05+00:00,mari dukung perintah lawan pandemi covid jokowi maju bangsa url,"let's support the command against the covid pandemic, jokowi, forward the nation url"
2134,2930,2021-12-16 04:13:26+00:00,mas aaya kasih tau vaksin yang experimental aman bom jadi atur suli korban kipi jahat,"Mas, I'll tell you that the experimental vaccine is safe from BPOM, so it's hard to control the victims of the evil kipi"
2135,10523,2022-05-14 07:20:38+00:00,mas gibran arep ndelok bal wae sampe vaksin booster,mas gibran arep ndelok bal wae until the booster vaccine
2136,9179,2022-03-09 13:43:43+00:00,mas kalo tidak perlu tidak rumah kalo bosen rumah tinggal ajak pake mobil muter aja tidak mobil vaksin tinggal yang booster bangga banget iniii url,"bro, if you don't need to go home, if you're bored at home, just take a car to play, don't use a vaccine car, just stay with the booster, I'm really proud of this url"
2137,4682,2022-03-03 05:47:46+00:00,masuk hospital mati tintidakat bukti vaksin booster kesan dapat vaksin cepat vaxlogic url,"admitted to the hospital, died, did not pay attention to evidence of booster vaccines, the effect of getting vaccines quickly, vaxlogic url"
2138,7096,2022-03-07 10:26:23+00:00,masuk minggu maret sudah dapet tiket booster tinggal nyari sentral vaksin yang deket sayang ngerasain dahsayaat efek booster url,"Entering Sunday, March, I already got a booster ticket, just look for a vaccine center that is close, I feel the power of the booster url effect"
2139,3424,2022-01-09 05:15:12+00:00,masuk negara turis wajib vaksin booster url infowisata,"entering a tourist country, you must get a booster vaccine url infowisata"
2140,3985,2022-01-08 09:18:23+00:00,masayaarakan letidakapi vaksin covid terima booster url,"Celebrate the completion of the covid vaccine, receive a url booster"
2141,3289,2022-01-09 12:01:33+00:00,masayaarakat adat vaksin booster desak url url,indigenous peoples of booster vaccines urge url url
2142,4780,2022-03-03 03:26:00+00:00,masayaarakat daftar online victori url sayaarat vaksinasi booster kondisi badan sehat usia jarak vaksin dosis dosis minimal bawa ktapi bukti daftar victori ss,people register online victory url booster vaccination requirements healthy body condition age distance vaccine minimum dose bring kbut proof of victorian ss list
2143,15800,2022-05-20 02:45:42+00:00,masayaarakat hadir program vaksinasi presisi booster polsek batu ceper rantidaka tintidakat herd immunity tubuh ayo vaksin booster url,"the community attends a precision booster vaccination program at the Batu flat police station, Rantika, to act on the body's herd immunity, let's get vaccine booster url"
2144,3340,2022-01-09 09:59:27+00:00,masayaarakat harap khawatir vaksin booster vaksin kuat beda jenis vaksin dosis aman sehat url,"people, please worry about booster vaccines, strong vaccines, different types of vaccines, safe and healthy doses url"
2145,3759,2022-01-08 12:40:04+00:00,masayaarakat imbau lentidakap vaksin covid terima booster booster vaksin vaccination vaccine boostervaccine covid coronavirus covid indoposco url,community urges people not to take covid vaccine to receive booster vaccine booster vaccine vaccination boostervaccine covid coronavirus covid indoposco url
2146,3472,2022-01-09 03:50:31+00:00,masayaarakat imbau lentidakap vaksin covid terima booster covid covid,The public is advised to not take the covid vaccine to receive the covid booster
2147,4036,2022-01-08 08:45:02+00:00,masayaarakat imbau lentidakap vaksin covid terima booster covid covid url,The public is advised to take the covid vaccine to receive a booster for covid co id url
2148,3448,2022-01-09 04:23:30+00:00,masayaarakat imbau lentidakap vaksin covid terima booster elshintaweekend,The public is advised to not take the covid vaccine to receive the Elshinta weekend booster
2149,3900,2022-01-08 10:28:23+00:00,masayaarakat imbau lentidakap vaksin covid terima booster elshintaweekend url,The public is advised to take the covid vaccine to receive the Elshinta weekend url booster
2150,4047,2022-01-08 08:26:35+00:00,masayaarakat imbau lentidakap vaksin covid terima booster url,The public is advised to take the covid vaccine to receive a url booster
2151,2095,2021-11-25 03:30:40+00:00,masayaarakat khawatir vaksin bukti aman halal jokowi bangun nusantara url,"the public is worried that the vaccine is safe, halal, Jokowi wakes up the archipelago url"
2152,8085,2022-03-10 11:15:46+00:00,masayaarakat kota surabaya lokasi vaksin booster url,surabaya city community location booster vaccine url
2153,4027,2022-01-08 08:50:35+00:00,masayaarakat lentidakap dosis vaksin terima booster url,people who don't receive the vaccine dose receive a booster url
2154,13803,2022-05-19 08:24:26+00:00,masayaarakat madina dihimbau ikut vaksin booster url,civil society urged to join booster vaccine url
2155,17321,2021-11-20 23:33:00+00:00,masayaarakat papua vaksinasi mudah cepat lindung bahaya ancam kovid vaksin papua capai otsuspapua wargasejahtera url,"Papuan people vaccinate easily, quickly, protect the dangers of Covid-19, Papuan vaccine achieves Otsuspapua, citizens of prosperous url"
2156,14071,2022-05-19 02:41:50+00:00,masayaarakat program mudik gratis wajib penuh sayaarat lentidakap dokumen sah duduk ktapi kk oleh vaksin lentidakap booster,"the community of the free homecoming program must be full, I need to have legal documents to sit down, but if you get a booster vaccine, you don't have"
2157,3189,2022-01-09 18:55:27+00:00,masayaarakat tidak perlu takut perintah menkominfo jamin vaksin booster aman tubuh url,the public does not need to be afraid of the command of the Minister of Communication and Information to guarantee the booster vaccine is safe for the body url
2158,3471,2022-01-09 03:55:16+00:00,masayaarakat terima vaksin booster gratis presiden jokowi url,people receive free booster vaccine from president jokowi url
2159,3703,2022-01-08 14:19:32+00:00,masayaarakat terima vaksin booster url via,people receive booster vaccine url via
2160,3286,2022-01-09 12:08:16+00:00,masayaarakat tuju vaksin booster respons kemenkes url url,people agree booster vaccine response ministry of health url url
2161,359,2021-12-09 08:26:06+00:00,mati akibat covid kali ganda kalang populasi vaksin banding populasi vaksinasi getaranmy url,death due to covid is doubled among the vaccine population compared to the vaccination population vibrationmy url
2162,4564,2022-03-03 08:13:06+00:00,mati covid antidaka an pakar kejar vaksin booster lansia komorbid url,"dead from covid, an expert is chasing a booster vaccine for comorbid elderly url"
2163,2751,2021-12-17 11:42:52+00:00,mati mati karena kipi vaksin bodoh,die dead because of stupid vaccine kipi
2164,1787,2021-12-16 18:39:28+00:00,maybe kes nenek like lepas amik vaksin masuk hosp sbb nenek mmng sakit efek pfizer mmng teruk sikit so orng muda mcm ni sesuai thn sakit for few days,"maybe grandma's case like after taking the vaccine into the hospital because grandma is really sick, the effect of pfizer is a bit bad so young people like this are suitable for years of illness for a few days"
2165,2551,2021-12-14 02:59:26+00:00,mbak eropa sekarang kalang kabut nuntut rakyat vaksin udah vaksin booster tiga dll aja us tu negara nomer dunia antidaka korona tinggi sebar mana udah gausah bandingin liat sisi doang,"Miss Europe is now frantically demanding that the people have vaccines, three booster vaccines, etc., let's just say that the country with the world's number with a high number of corona is spreading, it's okay to compare, just look at the side"
2166,1786,2021-12-16 18:41:46+00:00,mbak ngeluh efek samping vaksin nanya kemarin vaksin pusing dalem hati gasalah nanya gitu inti aja kyak url,"Ms. Complaining about the side effects of the vaccine, I asked yesterday when I was vaccinated, I felt dizzy in my heart, it's okay to ask that, it's just like the url"
2167,7331,2022-03-07 05:45:18+00:00,mbak vaksin bogor lg nyaro booster tiga juga,"Miss Bogor Vaccine, looking for a third booster too"
2168,4799,2022-03-03 02:52:01+00:00,mbok vaksin booster nakes aja biar perintah ga ngeluain biaya,mbok the booster vaccine for health workers so that orders don't cost money
2169,10262,2022-05-14 15:02:48+00:00,mei efek abis vaksin booster tidak dahsayaat makan udon nonton bioskop ketemu temen-temen deket smk sepupu dateng rumah,"May after the effect of the booster vaccine isn't great, eating udon, watching movies, meeting friends near high school, cousins ​​coming home"
2170,10881,2022-05-14 00:40:01+00:00,mending vaksin booster ga ya,is it better to have a booster vaccine?
2171,4245,2022-03-03 15:18:25+00:00,mene q ate ning rs unisma ndk kunu iso vaksin dn booster jam senin-sabtu,mene q ate ning rs unisma ndk kunu iso vaccine and booster hours monday-saturday
2172,6833,2022-03-07 16:02:59+00:00,meng verifikasi vaksin booster yang luar negeridi indonesia vaksin dose nya verifikasi web url,"verifying booster vaccines abroad in Indonesia, vaccine doses, web verification url"
2173,2542,2021-12-14 12:31:29+00:00,menkes budi gunadi sadikin vaksinasi covid dosis tiga booster januari url,Minister of Health Budi Gunadi Sadikin Covid vaccination three booster doses January url
2174,3466,2022-01-09 04:05:26+00:00,menkominfo johnny g plate kejar target vaksinasi kejar samping vaksin booster url,Menkominfo johnny g plate chasing vaccination target chasing booster vaccine side url
2175,3630,2022-01-08 16:49:20+00:00,menkominfo johnny plate dasar hasil uji klinis perintah beri vaksin booster subyek teliti efek samping jadi ikut pascaimunisasi kipi berat,"Minister of Communication and Information, Johnny Plate, based on the results of clinical trials, orders to give booster vaccines. Subjects are careful about side effects, so they participate in post-immunization with severe AKI"
2176,3381,2022-01-09 07:51:17+00:00,menkominfo johnny plate vaksin booster aman uji ajak masayaarakat vaksinasi booster dosis tiga tintidakat lindung sehat url,"Minister of Communication and Information, Johnny Plate, Safe Booster Vaccine, Public Invitation Test, Three-Dose Booster Vaccination, Health Protection, url"
2177,4038,2022-01-08 08:44:03+00:00,menkominfo lentidakap vaksin covid terima booster url,Minister of Communication and Information Completes the Covid Vaccine Receives a URL Booster
2178,3196,2022-01-09 17:52:15+00:00,menkominfo perintah uji klinis bukti vaksin booster aman uji sbelum himbauan masayaarakat indonesia vaksin booster url,"Minister of Communication and Informatics orders clinical trials, evidence of safe booster vaccines, tests before the appeal of the Indonesian people for booster vaccines url"
